"gmina","gmina_nazwa","rok","lud_na_1k"
"3002084","Wieleń - miasto (4)",2002,1415.7
"3002084","Wieleń - miasto (4)",2003,1399.5
"3002084","Wieleń - miasto (4)",2004,1404.4
"3002084","Wieleń - miasto (4)",2005,1380.3
"3002084","Wieleń - miasto (4)",2006,1368.4
"3002084","Wieleń - miasto (4)",2007,1371.4
"3002084","Wieleń - miasto (4)",2008,1375.3
"3002084","Wieleń - miasto (4)",2009,1362.4
"3002084","Wieleń - miasto (4)",2010,1397.5
"3002084","Wieleń - miasto (4)",2011,1386.1
"3002084","Wieleń - miasto (4)",2012,1392.4
"3002084","Wieleń - miasto (4)",2013,1390.5
"3002084","Wieleń - miasto (4)",2014,1384.5
"3002084","Wieleń - miasto (4)",2015,1386.6
"3002084","Wieleń - miasto (4)",2016,1391.7
"3002084","Wieleń - miasto (4)",2017,1342.6
"3002084","Wieleń - miasto (4)",2018,1327.1
"3002084","Wieleń - miasto (4)",2019,1313.9
"3002084","Wieleń - miasto (4)",2020,1320.6
"3002084","Wieleń - miasto (4)",2021,1302.9
"3002084","Wieleń - miasto (4)",2022,1248.2
"3002084","Wieleń - miasto (4)",2023,1231.5
"3002085","Wieleń - obszar wiejski (5)",2000,NA
"3002085","Wieleń - obszar wiejski (5)",2001,NA
"3002085","Wieleń - obszar wiejski (5)",2002,15.7
"3002085","Wieleń - obszar wiejski (5)",2003,15.7
"3002085","Wieleń - obszar wiejski (5)",2004,15.6
"3002085","Wieleń - obszar wiejski (5)",2005,15.7
"3002085","Wieleń - obszar wiejski (5)",2006,15.5
"3002085","Wieleń - obszar wiejski (5)",2007,15.5
"3002085","Wieleń - obszar wiejski (5)",2008,15.7
"3002085","Wieleń - obszar wiejski (5)",2009,15.7
"3002085","Wieleń - obszar wiejski (5)",2010,15.9
"3002085","Wieleń - obszar wiejski (5)",2011,15.8
"3002085","Wieleń - obszar wiejski (5)",2012,15.8
"3002085","Wieleń - obszar wiejski (5)",2013,15.7
"3002085","Wieleń - obszar wiejski (5)",2014,15.6
"3002085","Wieleń - obszar wiejski (5)",2015,15.5
"3002085","Wieleń - obszar wiejski (5)",2016,15.4
"3002085","Wieleń - obszar wiejski (5)",2017,15.3
"3002085","Wieleń - obszar wiejski (5)",2018,15.2
"3002085","Wieleń - obszar wiejski (5)",2019,15.1
"3002085","Wieleń - obszar wiejski (5)",2020,14.5
"3002085","Wieleń - obszar wiejski (5)",2021,14.4
"3002085","Wieleń - obszar wiejski (5)",2022,14.2
"3002085","Wieleń - obszar wiejski (5)",2023,14.1
"3003011","Gniezno (1)",2000,NA
"3003011","Gniezno (1)",2001,NA
"3003011","Gniezno (1)",2002,1716.8
"3003011","Gniezno (1)",2003,1715.4
"3003011","Gniezno (1)",2004,1717.2
"3003011","Gniezno (1)",2005,1715.5
"3003011","Gniezno (1)",2006,1723.4
"3003011","Gniezno (1)",2007,1717.5
"3003011","Gniezno (1)",2008,1717.7
"3003011","Gniezno (1)",2009,1713.2
"3003011","Gniezno (1)",2010,1733.1
"3003011","Gniezno (1)",2011,1730.6
"3003011","Gniezno (1)",2012,1727.6
"3003011","Gniezno (1)",2013,1721.3
"3003011","Gniezno (1)",2014,1716.4
"3003011","Gniezno (1)",2015,1707.2
"3003011","Gniezno (1)",2016,1702.9
"3003011","Gniezno (1)",2017,1698.1
"3003011","Gniezno (1)",2018,1686.7
"3003011","Gniezno (1)",2019,1680.2
"3003011","Gniezno (1)",2020,1618.8
"3003011","Gniezno (1)",2021,1598.9
"3003011","Gniezno (1)",2022,1581.8
"3003011","Gniezno (1)",2023,1565.2
"3003023","Czerniejewo (3)",2000,NA
"3003023","Czerniejewo (3)",2001,NA
"3003023","Czerniejewo (3)",2002,61.5
"3003023","Czerniejewo (3)",2003,61.4
"3003023","Czerniejewo (3)",2004,61.4
"3003023","Czerniejewo (3)",2005,61.5
"3003023","Czerniejewo (3)",2006,61.9
"3003023","Czerniejewo (3)",2007,62.3
"3003023","Czerniejewo (3)",2008,62.6
"3003023","Czerniejewo (3)",2009,62.8
"3003023","Czerniejewo (3)",2010,64.1
"3003023","Czerniejewo (3)",2011,64.5
"3003023","Czerniejewo (3)",2012,65.4
"3003023","Czerniejewo (3)",2013,65.2
"3003023","Czerniejewo (3)",2014,65.3
"3003023","Czerniejewo (3)",2015,65.2
"3003023","Czerniejewo (3)",2016,65.5
"3003023","Czerniejewo (3)",2017,65.3
"3003023","Czerniejewo (3)",2018,65.7
"3003023","Czerniejewo (3)",2019,66.2
"3003023","Czerniejewo (3)",2020,64.6
"3003023","Czerniejewo (3)",2021,64.4
"3003023","Czerniejewo (3)",2022,64.6
"3003023","Czerniejewo (3)",2023,64.9
"3003024","Czerniejewo - miasto (4)",2000,NA
"3003024","Czerniejewo - miasto (4)",2001,NA
"3003024","Czerniejewo - miasto (4)",2002,249.5
"3003024","Czerniejewo - miasto (4)",2003,250.6
"3003024","Czerniejewo - miasto (4)",2004,249.6
"3003024","Czerniejewo - miasto (4)",2005,250
"3003024","Czerniejewo - miasto (4)",2006,251.3
"3003024","Czerniejewo - miasto (4)",2007,252.5
"3003024","Czerniejewo - miasto (4)",2008,254.4
"3003024","Czerniejewo - miasto (4)",2009,256.3
"3003024","Czerniejewo - miasto (4)",2010,258.7
"3003024","Czerniejewo - miasto (4)",2011,260.5
"3003024","Czerniejewo - miasto (4)",2012,261.2
"3003024","Czerniejewo - miasto (4)",2013,259.3
"3003024","Czerniejewo - miasto (4)",2014,258.8
"3003024","Czerniejewo - miasto (4)",2015,256.7
"3003024","Czerniejewo - miasto (4)",2016,258.8
"3003024","Czerniejewo - miasto (4)",2017,257.1
"3003024","Czerniejewo - miasto (4)",2018,261.3
"3003024","Czerniejewo - miasto (4)",2019,264.1
"3003024","Czerniejewo - miasto (4)",2020,253.7
"3003024","Czerniejewo - miasto (4)",2021,251.8
"3003024","Czerniejewo - miasto (4)",2022,250.5
"3003024","Czerniejewo - miasto (4)",2023,250.7
"3003025","Czerniejewo - obszar wiejski (5)",2000,NA
"3003025","Czerniejewo - obszar wiejski (5)",2001,NA
"3003025","Czerniejewo - obszar wiejski (5)",2002,42.7
"3003025","Czerniejewo - obszar wiejski (5)",2003,42.5
"3003025","Czerniejewo - obszar wiejski (5)",2004,42.6
"3003025","Czerniejewo - obszar wiejski (5)",2005,42.6
"3003025","Czerniejewo - obszar wiejski (5)",2006,42.9
"3003025","Czerniejewo - obszar wiejski (5)",2007,43.2
"3003025","Czerniejewo - obszar wiejski (5)",2008,43.4
"3003025","Czerniejewo - obszar wiejski (5)",2009,43.4
"3003025","Czerniejewo - obszar wiejski (5)",2010,44.6
"3003025","Czerniejewo - obszar wiejski (5)",2011,44.8
"3003025","Czerniejewo - obszar wiejski (5)",2012,45.8
"3003025","Czerniejewo - obszar wiejski (5)",2013,45.8
"3003025","Czerniejewo - obszar wiejski (5)",2014,46
"3003025","Czerniejewo - obszar wiejski (5)",2015,46
"3003025","Czerniejewo - obszar wiejski (5)",2016,46.1
"3003025","Czerniejewo - obszar wiejski (5)",2017,46.1
"3003025","Czerniejewo - obszar wiejski (5)",2018,46.2
"3003025","Czerniejewo - obszar wiejski (5)",2019,46.3
"3003025","Czerniejewo - obszar wiejski (5)",2020,45.7
"3003025","Czerniejewo - obszar wiejski (5)",2021,45.7
"3003025","Czerniejewo - obszar wiejski (5)",2022,45.9
"3003025","Czerniejewo - obszar wiejski (5)",2023,46.3
"3003032","Gniezno (2)",2000,NA
"3003032","Gniezno (2)",2001,NA
"3003032","Gniezno (2)",2002,43.9
"3003032","Gniezno (2)",2003,44.6
"3003032","Gniezno (2)",2004,45.2
"3003032","Gniezno (2)",2005,46.4
"3003032","Gniezno (2)",2006,47.3
"3003032","Gniezno (2)",2007,49.3
"3003032","Gniezno (2)",2008,50.7
"3003032","Gniezno (2)",2009,52.4
"3003032","Gniezno (2)",2010,54.8
"3003032","Gniezno (2)",2011,56.3
"3003032","Gniezno (2)",2012,57.5
"3003032","Gniezno (2)",2013,59.5
"3003032","Gniezno (2)",2014,60.9
"3003032","Gniezno (2)",2015,62.5
"3003032","Gniezno (2)",2016,63.8
"3003032","Gniezno (2)",2017,65.2
"3003032","Gniezno (2)",2018,67.1
"3003032","Gniezno (2)",2019,68.9
"3003032","Gniezno (2)",2020,75.5
"3003032","Gniezno (2)",2021,77.5
"3003032","Gniezno (2)",2022,79.9
"3003032","Gniezno (2)",2023,81.8
"3003042","Kiszkowo (2)",2000,NA
"3003042","Kiszkowo (2)",2001,NA
"3003042","Kiszkowo (2)",2002,46.2
"3003042","Kiszkowo (2)",2003,46.3
"3003042","Kiszkowo (2)",2004,46.4
"3003042","Kiszkowo (2)",2005,45.8
"3003042","Kiszkowo (2)",2006,45.8
"3003042","Kiszkowo (2)",2007,46.2
"3003042","Kiszkowo (2)",2008,46.3
"3003042","Kiszkowo (2)",2009,46.6
"3003042","Kiszkowo (2)",2010,46.9
"3003042","Kiszkowo (2)",2011,46.8
"3003042","Kiszkowo (2)",2012,47.2
"3003042","Kiszkowo (2)",2013,47.1
"3003042","Kiszkowo (2)",2014,47.5
"3003042","Kiszkowo (2)",2015,47.3
"3003042","Kiszkowo (2)",2016,47.2
"3003042","Kiszkowo (2)",2017,47.1
"3003042","Kiszkowo (2)",2018,47.3
"3003042","Kiszkowo (2)",2019,47.5
"3003042","Kiszkowo (2)",2020,45.7
"3003042","Kiszkowo (2)",2021,45.5
"3003042","Kiszkowo (2)",2022,45.3
"3003042","Kiszkowo (2)",2023,44.9
"3003053","Kłecko (3)",2000,NA
"3003053","Kłecko (3)",2001,NA
"3003053","Kłecko (3)",2002,58
"3003053","Kłecko (3)",2003,57.8
"3003053","Kłecko (3)",2004,57.8
"3003053","Kłecko (3)",2005,57.3
"3003053","Kłecko (3)",2006,57.3
"3003053","Kłecko (3)",2007,57.3
"3003053","Kłecko (3)",2008,57.3
"3003053","Kłecko (3)",2009,57.4
"3003053","Kłecko (3)",2010,57.4
"3003053","Kłecko (3)",2011,57.4
"3003053","Kłecko (3)",2012,57.5
"3003053","Kłecko (3)",2013,57.6
"3003053","Kłecko (3)",2014,57.7
"3003053","Kłecko (3)",2015,57.6
"3003053","Kłecko (3)",2016,57.5
"3003053","Kłecko (3)",2017,57.2
"3003053","Kłecko (3)",2018,56.9
"3003053","Kłecko (3)",2019,56.5
"3003053","Kłecko (3)",2020,55.3
"3003053","Kłecko (3)",2021,55.1
"3003053","Kłecko (3)",2022,54.2
"3003053","Kłecko (3)",2023,53.9
"3003054","Kłecko - miasto (4)",2000,NA
"3003054","Kłecko - miasto (4)",2001,NA
"3003054","Kłecko - miasto (4)",2002,283.5
"3003054","Kłecko - miasto (4)",2003,281
"3003054","Kłecko - miasto (4)",2004,282.2
"3003054","Kłecko - miasto (4)",2005,277.8
"3003054","Kłecko - miasto (4)",2006,278.5
"3003054","Kłecko - miasto (4)",2007,277.8
"3003054","Kłecko - miasto (4)",2008,275.5
"3003054","Kłecko - miasto (4)",2009,275.3
"3003054","Kłecko - miasto (4)",2010,278.2
"3003054","Kłecko - miasto (4)",2011,278.9
"3003054","Kłecko - miasto (4)",2012,277.5
"3003054","Kłecko - miasto (4)",2013,277.4
"3003054","Kłecko - miasto (4)",2014,278.7
"3003054","Kłecko - miasto (4)",2015,276.3
"3003054","Kłecko - miasto (4)",2016,276.3
"3003054","Kłecko - miasto (4)",2017,273.5
"3003054","Kłecko - miasto (4)",2018,274.1
"3003054","Kłecko - miasto (4)",2019,272.1
"3003054","Kłecko - miasto (4)",2020,271.8
"3003054","Kłecko - miasto (4)",2021,269.6
"3003054","Kłecko - miasto (4)",2022,264.7
"3003054","Kłecko - miasto (4)",2023,262.2
"3003055","Kłecko - obszar wiejski (5)",2000,NA
"3003055","Kłecko - obszar wiejski (5)",2001,NA
"3003055","Kłecko - obszar wiejski (5)",2002,40.3
"3003055","Kłecko - obszar wiejski (5)",2003,40.3
"3003055","Kłecko - obszar wiejski (5)",2004,40.2
"3003055","Kłecko - obszar wiejski (5)",2005,39.9
"3003055","Kłecko - obszar wiejski (5)",2006,39.9
"3003055","Kłecko - obszar wiejski (5)",2007,40
"3003055","Kłecko - obszar wiejski (5)",2008,40.1
"3003055","Kłecko - obszar wiejski (5)",2009,40.2
"3003055","Kłecko - obszar wiejski (5)",2010,40
"3003055","Kłecko - obszar wiejski (5)",2011,40
"3003055","Kłecko - obszar wiejski (5)",2012,40.2
"3003055","Kłecko - obszar wiejski (5)",2013,40.3
"3003055","Kłecko - obszar wiejski (5)",2014,40.3
"3003055","Kłecko - obszar wiejski (5)",2015,40.4
"3003055","Kłecko - obszar wiejski (5)",2016,40.3
"3003055","Kłecko - obszar wiejski (5)",2017,40.2
"3003055","Kłecko - obszar wiejski (5)",2018,39.8
"3003055","Kłecko - obszar wiejski (5)",2019,39.5
"3003055","Kłecko - obszar wiejski (5)",2020,38.3
"3003055","Kłecko - obszar wiejski (5)",2021,38.2
"3003055","Kłecko - obszar wiejski (5)",2022,37.6
"3003055","Kłecko - obszar wiejski (5)",2023,37.5
"3003062","Łubowo (2)",2000,NA
"3003062","Łubowo (2)",2001,NA
"3003062","Łubowo (2)",2002,45.3
"3003062","Łubowo (2)",2003,45.7
"3003062","Łubowo (2)",2004,46.5
"3003062","Łubowo (2)",2005,46.9
"3003062","Łubowo (2)",2006,47.7
"3003062","Łubowo (2)",2007,48.4
"3003062","Łubowo (2)",2008,49.5
"3003062","Łubowo (2)",2009,50.2
"3003062","Łubowo (2)",2010,52.2
"3003062","Łubowo (2)",2011,53.2
"3003062","Łubowo (2)",2012,53.7
"3003062","Łubowo (2)",2013,54.7
"3003062","Łubowo (2)",2014,55.3
"3003062","Łubowo (2)",2015,56.3
"3003062","Łubowo (2)",2016,57
"3003062","Łubowo (2)",2017,57.8
"3003062","Łubowo (2)",2018,58.7
"3003062","Łubowo (2)",2019,59.4
"3003062","Łubowo (2)",2020,61.4
"3003062","Łubowo (2)",2021,62.1
"3003062","Łubowo (2)",2022,63.2
"3003062","Łubowo (2)",2023,64.3
"3003072","Mieleszyn (2)",2000,NA
"3003072","Mieleszyn (2)",2001,NA
"3003072","Mieleszyn (2)",2002,40.1
"3003072","Mieleszyn (2)",2003,40.3
"3003072","Mieleszyn (2)",2004,40.1
"3003072","Mieleszyn (2)",2005,40.1
"3003072","Mieleszyn (2)",2006,40.5
"3003072","Mieleszyn (2)",2007,40.5
"3003072","Mieleszyn (2)",2008,40.4
"3003072","Mieleszyn (2)",2009,40.1
"3003072","Mieleszyn (2)",2010,41.1
"3003072","Mieleszyn (2)",2011,41
"3003072","Mieleszyn (2)",2012,41.2
"3003072","Mieleszyn (2)",2013,41
"3003072","Mieleszyn (2)",2014,40.9
"3003072","Mieleszyn (2)",2015,40.8
"3003072","Mieleszyn (2)",2016,40.9
"3003072","Mieleszyn (2)",2017,41
"3003072","Mieleszyn (2)",2018,41
"3003072","Mieleszyn (2)",2019,40.8
"3003072","Mieleszyn (2)",2020,38.1
"3003072","Mieleszyn (2)",2021,37.6
"3003072","Mieleszyn (2)",2022,37.4
"3003072","Mieleszyn (2)",2023,37.1
"3003082","Niechanowo (2)",2000,NA
"3003082","Niechanowo (2)",2001,NA
"3003082","Niechanowo (2)",2002,49.9
"3003082","Niechanowo (2)",2003,50.4
"3003082","Niechanowo (2)",2004,50.7
"3003082","Niechanowo (2)",2005,51.1
"3003082","Niechanowo (2)",2006,51.5
"3003082","Niechanowo (2)",2007,51.8
"3003082","Niechanowo (2)",2008,52.2
"3003082","Niechanowo (2)",2009,52.8
"3003082","Niechanowo (2)",2010,53.1
"3003082","Niechanowo (2)",2011,53.6
"3003082","Niechanowo (2)",2012,53.8
"3003082","Niechanowo (2)",2013,54.2
"3003082","Niechanowo (2)",2014,54.3
"3003082","Niechanowo (2)",2015,54.7
"3003082","Niechanowo (2)",2016,55.4
"3003082","Niechanowo (2)",2017,55.8
"3003082","Niechanowo (2)",2018,56.1
"3003082","Niechanowo (2)",2019,56.5
"3003082","Niechanowo (2)",2020,56.6
"3003082","Niechanowo (2)",2021,56.6
"3003082","Niechanowo (2)",2022,56.7
"3003082","Niechanowo (2)",2023,56.4
"3003093","Trzemeszno (3)",2000,NA
"3003093","Trzemeszno (3)",2001,NA
"3003093","Trzemeszno (3)",2002,80.2
"3003093","Trzemeszno (3)",2003,80.2
"3003093","Trzemeszno (3)",2004,80.7
"3003093","Trzemeszno (3)",2005,80.4
"3003093","Trzemeszno (3)",2006,79.8
"3003093","Trzemeszno (3)",2007,80
"3003093","Trzemeszno (3)",2008,79.9
"3003093","Trzemeszno (3)",2009,80.2
"3003093","Trzemeszno (3)",2010,82
"3003093","Trzemeszno (3)",2011,82.1
"3003093","Trzemeszno (3)",2012,82.4
"3003093","Trzemeszno (3)",2013,82.4
"3003093","Trzemeszno (3)",2014,82.2
"3003093","Trzemeszno (3)",2015,82.1
"3003093","Trzemeszno (3)",2016,81.8
"3003093","Trzemeszno (3)",2017,81.9
"3003093","Trzemeszno (3)",2018,81.5
"3003093","Trzemeszno (3)",2019,81.5
"3003093","Trzemeszno (3)",2020,79.7
"3003093","Trzemeszno (3)",2021,79.4
"3003093","Trzemeszno (3)",2022,78.8
"3003093","Trzemeszno (3)",2023,78.2
"3003094","Trzemeszno - miasto (4)",2000,NA
"3003094","Trzemeszno - miasto (4)",2001,NA
"3003094","Trzemeszno - miasto (4)",2002,1427.3
"3003094","Trzemeszno - miasto (4)",2003,1422.9
"3003094","Trzemeszno - miasto (4)",2004,1427.1
"3003094","Trzemeszno - miasto (4)",2005,1428.6
"3003094","Trzemeszno - miasto (4)",2006,1431.1
"3003094","Trzemeszno - miasto (4)",2007,1435.2
"3003094","Trzemeszno - miasto (4)",2008,1432.2
"3003094","Trzemeszno - miasto (4)",2009,1435.9
"3003094","Trzemeszno - miasto (4)",2010,1430.8
"3003094","Trzemeszno - miasto (4)",2011,1429.9
"3003094","Trzemeszno - miasto (4)",2012,1436.8
"3003094","Trzemeszno - miasto (4)",2013,1436.4
"3003094","Trzemeszno - miasto (4)",2014,1437.4
"3003094","Trzemeszno - miasto (4)",2015,1427.1
"3003094","Trzemeszno - miasto (4)",2016,1421.4
"3003094","Trzemeszno - miasto (4)",2017,1419.8
"3003094","Trzemeszno - miasto (4)",2018,1404.8
"3003094","Trzemeszno - miasto (4)",2019,1402
"3003094","Trzemeszno - miasto (4)",2020,1383
"3003094","Trzemeszno - miasto (4)",2021,1366.7
"3003094","Trzemeszno - miasto (4)",2022,1347.1
"3003094","Trzemeszno - miasto (4)",2023,1331.9
"3003095","Trzemeszno - obszar wiejski (5)",2000,NA
"3003095","Trzemeszno - obszar wiejski (5)",2001,NA
"3003095","Trzemeszno - obszar wiejski (5)",2002,36.7
"3003095","Trzemeszno - obszar wiejski (5)",2003,36.9
"3003095","Trzemeszno - obszar wiejski (5)",2004,37.3
"3003095","Trzemeszno - obszar wiejski (5)",2005,36.9
"3003095","Trzemeszno - obszar wiejski (5)",2006,36.4
"3003095","Trzemeszno - obszar wiejski (5)",2007,36.4
"3003095","Trzemeszno - obszar wiejski (5)",2008,36.4
"3003095","Trzemeszno - obszar wiejski (5)",2009,36.6
"3003095","Trzemeszno - obszar wiejski (5)",2010,38.6
"3003095","Trzemeszno - obszar wiejski (5)",2011,38.8
"3003095","Trzemeszno - obszar wiejski (5)",2012,38.8
"3003095","Trzemeszno - obszar wiejski (5)",2013,38.8
"3003095","Trzemeszno - obszar wiejski (5)",2014,38.6
"3003095","Trzemeszno - obszar wiejski (5)",2015,38.8
"3003095","Trzemeszno - obszar wiejski (5)",2016,38.7
"3003095","Trzemeszno - obszar wiejski (5)",2017,38.8
"3003095","Trzemeszno - obszar wiejski (5)",2018,39
"3003095","Trzemeszno - obszar wiejski (5)",2019,39.1
"3003095","Trzemeszno - obszar wiejski (5)",2020,37.8
"3003095","Trzemeszno - obszar wiejski (5)",2021,38
"3003095","Trzemeszno - obszar wiejski (5)",2022,38.1
"3003095","Trzemeszno - obszar wiejski (5)",2023,37.9
"3003103","Witkowo (3)",2000,NA
"3003103","Witkowo (3)",2001,NA
"3003103","Witkowo (3)",2002,73.2
"3003103","Witkowo (3)",2003,73.3
"3003103","Witkowo (3)",2004,73.4
"3003103","Witkowo (3)",2005,73.1
"3003103","Witkowo (3)",2006,72.5
"3003103","Witkowo (3)",2007,72.8
"3003103","Witkowo (3)",2008,73.2
"3003103","Witkowo (3)",2009,73.7
"3003103","Witkowo (3)",2010,74.3
"3003103","Witkowo (3)",2011,74.2
"3003103","Witkowo (3)",2012,74
"3003103","Witkowo (3)",2013,74.6
"3003103","Witkowo (3)",2014,74.3
"3003103","Witkowo (3)",2015,74.5
"3003103","Witkowo (3)",2016,74.1
"3003103","Witkowo (3)",2017,74
"3003103","Witkowo (3)",2018,74.1
"3003103","Witkowo (3)",2019,73.6
"3003103","Witkowo (3)",2020,71.8
"3003103","Witkowo (3)",2021,71
"3003103","Witkowo (3)",2022,70.8
"3003103","Witkowo (3)",2023,70.6
"3003104","Witkowo - miasto (4)",2000,NA
"3003104","Witkowo - miasto (4)",2001,NA
"3003104","Witkowo - miasto (4)",2002,958.1
"3003104","Witkowo - miasto (4)",2003,957.7
"3003104","Witkowo - miasto (4)",2004,958.8
"3003104","Witkowo - miasto (4)",2005,952.5
"3003104","Witkowo - miasto (4)",2006,935.1
"3003104","Witkowo - miasto (4)",2007,940.8
"3003104","Witkowo - miasto (4)",2008,939.8
"3003104","Witkowo - miasto (4)",2009,954.8
"3003104","Witkowo - miasto (4)",2010,966.8
"3003104","Witkowo - miasto (4)",2011,963.8
"3003104","Witkowo - miasto (4)",2012,957.2
"3003104","Witkowo - miasto (4)",2013,964.4
"3003104","Witkowo - miasto (4)",2014,959.6
"3003104","Witkowo - miasto (4)",2015,962.5
"3003104","Witkowo - miasto (4)",2016,953.2
"3003104","Witkowo - miasto (4)",2017,947.4
"3003104","Witkowo - miasto (4)",2018,949.8
"3003104","Witkowo - miasto (4)",2019,940.1
"3003104","Witkowo - miasto (4)",2020,922.3
"3003104","Witkowo - miasto (4)",2021,906
"3003104","Witkowo - miasto (4)",2022,903
"3003104","Witkowo - miasto (4)",2023,894.8
"3003105","Witkowo - obszar wiejski (5)",2000,NA
"3003105","Witkowo - obszar wiejski (5)",2001,NA
"3003105","Witkowo - obszar wiejski (5)",2002,31.5
"3003105","Witkowo - obszar wiejski (5)",2003,31.6
"3003105","Witkowo - obszar wiejski (5)",2004,31.7
"3003105","Witkowo - obszar wiejski (5)",2005,31.6
"3003105","Witkowo - obszar wiejski (5)",2006,31.8
"3003105","Witkowo - obszar wiejski (5)",2007,31.8
"3003105","Witkowo - obszar wiejski (5)",2008,32.3
"3003105","Witkowo - obszar wiejski (5)",2009,32.2
"3003105","Witkowo - obszar wiejski (5)",2010,32.2
"3003105","Witkowo - obszar wiejski (5)",2011,32.3
"3003105","Witkowo - obszar wiejski (5)",2012,32.4
"3003105","Witkowo - obszar wiejski (5)",2013,32.6
"3003105","Witkowo - obszar wiejski (5)",2014,32.5
"3003105","Witkowo - obszar wiejski (5)",2015,32.6
"3003105","Witkowo - obszar wiejski (5)",2016,32.7
"3003105","Witkowo - obszar wiejski (5)",2017,32.9
"3003105","Witkowo - obszar wiejski (5)",2018,32.8
"3003105","Witkowo - obszar wiejski (5)",2019,32.8
"3003105","Witkowo - obszar wiejski (5)",2020,31.7
"3003105","Witkowo - obszar wiejski (5)",2021,31.6
"3003105","Witkowo - obszar wiejski (5)",2022,31.6
"3003105","Witkowo - obszar wiejski (5)",2023,31.8
"3004013","Borek Wielkopolski (3)",2000,NA
"3004013","Borek Wielkopolski (3)",2001,NA
"3004013","Borek Wielkopolski (3)",2002,60.2
"3004013","Borek Wielkopolski (3)",2003,60.4
"3004013","Borek Wielkopolski (3)",2004,60.6
"3004013","Borek Wielkopolski (3)",2005,60.6
"3004013","Borek Wielkopolski (3)",2006,60.5
"3004013","Borek Wielkopolski (3)",2007,60.6
"3004013","Borek Wielkopolski (3)",2008,60.6
"3004013","Borek Wielkopolski (3)",2009,60.5
"3004013","Borek Wielkopolski (3)",2010,60.1
"3004013","Borek Wielkopolski (3)",2011,59.9
"3004013","Borek Wielkopolski (3)",2012,60
"3004013","Borek Wielkopolski (3)",2013,60.1
"3004013","Borek Wielkopolski (3)",2014,59.6
"3004013","Borek Wielkopolski (3)",2015,59.5
"3004013","Borek Wielkopolski (3)",2016,59.2
"3004013","Borek Wielkopolski (3)",2017,59
"3004013","Borek Wielkopolski (3)",2018,58.8
"3004013","Borek Wielkopolski (3)",2019,58.5
